jid,name,fips,county_name,gov_type
21111003,JEFFERSON CO RIVER CITY CORRECTIONAL FACILITY,21111,Jefferson,private
21113001,,21113,Jessamine,municipal
21113002,JESSAMINE COUNTY DETENTION CENTER,21113,Jessamine,county
21115001,,21115,Johnson,municipal
21115002,BIG SANDY REGIONAL DETENTION CENTER,21115,Johnson,county
21117001,,21117,Kenton,municipal
21117002,,21117,Kenton,municipal
21117003,KENTON COUNTY DETENTION CENTER,21117,Kenton,county
21119001,KNOTT COUNTY JAIL,21119,Knott,county
21121001,,21121,Knox,municipal
21121002,KNOX COUNTY JAIL,21121,Knox,county
21123001,,21123,Larue,municipal
21123002,LARUE COUNTY DETENTION CENTER,21123,Larue,county
21125001,LAUREL COUNTY CORRECTIONS CENTER,21125,Laurel,county
21127001,LAWRENCE CO JAIL,21127,Lawrence,county
21129001,,21129,Lee,municipal
21129002,THREE FORKS REGIONAL JAIL,21129,Lee,county
21131001,LESLIE COUNTY JAIL,21131,Leslie,county
21133001,LETCHER COUNTY JAIL,21133,Letcher,county
21135001,,21135,Lewis,municipal
21135002,LEWIS COUNTY JAIL,21135,Lewis,county
21137001,LINCOLN COUNTY REGIONAL JAIL,21137,Lincoln,county
21139001,LIVINGSTON COUNTY JAIL,21139,Livingston,county
21141001,LOGAN COUNTY DETENTION CENTER,21141,Logan,county
21143001,,21143,Lyon,county
21145001,,21145,McCracken,municipal
21145002,MCCRACKEN COUNTY REGIONAL JAIL,21145,McCracken,county
21147001,MCCREARY COUNTY JAIL,21147,McCreary,county
21149001,,21149,McLean,county
21151001,MADISON COUNTY DETENTION CENTER,21151,Madison,county
21153001,COUNTY JAIL,21153,Magoffin,county
21155001,MARION COUNTY DETENTION CENTER,21155,Marion,county
21157001,HERMAN FORD DETENTION CENTER,21157,Marshall,county
21159001,MARTIN COUNTY JAIL,21159,Martin,county
21161001,MASON COUNTY DETENTION CENTER,21161,Mason,county
21163001,MEADE COUNTY DETENTION CENTER,21163,Meade,county
21165001,,21165,Menifee,county
21167001,,21167,Mercer,county
21169001,,21169,Metcalfe,county
21171001,MONROE COUNTY JAIL,21171,Monroe,county
21173001,MONTGOMERY COUNTY REGIONAL JAIL,21173,Montgomery,county
21175001,,21175,Morgan,county
21177001,MUHLENBERG COUNTY DETENTION CENTER,21177,Muhlenberg,county
21179001,NELSON COUNTY JAIL,21179,Nelson,county
21181001,,21181,Nicholas,county
21183001,OHIO COUNTY DETENTION CENTER,21183,Ohio,county
21185001,OLDHAM COUNTY JAIL,21185,Oldham,county
21187001,,21187,Owen,county
21189001,COUNTY JAIL,21189,Owsley,county
21191001,PENDLETON COUNTY JAIL,21191,Pendleton,county
21193001,KENTUCKY RIVER REGIONAL JAIL,21193,Perry,county
21195001,,21195,Pike,municipal
21195002,PIKE COUNTY DETENTION CENTER,21195,Pike,county
21197001,POWELL COUNTY JAIL,21197,Powell,county
21199001,,21199,Pulaski,municipal
21199002,PULASKI COUNTY DETENTION CENTER,21199,Pulaski,county
21201001,,21201,Robertson,county
21203001,ROCKCASTLE COUNTY DETENTION CENTER,21203,Rockcastle,county
21205001,ROWAN COUNTY DETENTION CENTER,21205,Rowan,county
21207001,RUSSELL COUNTY DETENTION CENTER,21207,Russell,county
21209001,SCOTT COUNTY DETENTION CENTER,21209,Scott,county
21211001,SHELBY COUNTY DETENTION CENTER,21211,Shelby,county
21213001,,21213,Simpson,municipal
21213002,SIMPSON COUNTY JAIL,21213,Simpson,county
21215001,,21215,Spencer,county
21217001,TAYLOR COUNTY DETENTION CENTER,21217,Taylor,county
21219001,TODD COUNTY DETENTION CENTER,21219,Todd,county
21221001,TRIGG COUNTY JAIL,21221,Trigg,county
21225001,UNION COUNTY JAIL,21225,Union,county
21227001,WARREN COUNTY REGIONAL JAIL,21227,Warren,county
21229001,,21229,Washington,county
21231001,WAYNE COUNTY JAIL,21231,Wayne,county
21233001,,21233,Webster,municipal
21233002,WEBSTER COUNTY DETENTION CENTER,21233,Webster,county
21235001,,21235,Whitley,municipal
21235002,WHITLEY COUNTY JAIL,21235,Whitley,county
21237001,WOLFE COUNTY JAIL,21237,Wolfe,county
21239001,,21239,Woodford,municipal
21239002,WOODFORD COUNTY DETENTION CENTER,21239,Woodford,county
22001001,,22001,Acadia,municipal
22001002,ACADIA PARISH JAIL,22001,Acadia,county
22001003,RAYNE CITY JAIL,22001,Acadia,municipal
22003001,ALLEN PARISH JAIL,22003,Allen,county
22003002,OAKDALE CITY JAIL,22003,Allen,municipal
22003003,FEDERAL DETENTION CENTER,22003,Allen,federal
22005001,ASCENSION PARISH JAIL,22005,Ascension,county
22005002,GONZALES CITY JAIL,22005,Ascension,municipal
22007001,,22007,Assumption,municipal
22007002,ASSUMPTION PARISH DETENTION CENTER,22007,Assumption,county
22009001,,22009,Avoyelles,municipal
22009002,AVOYELLES PARISH SHERIFFS DEPARTMENT,22009,Avoyelles,county
22009003,CITY JAIL,22009,Avoyelles,municipal
22011001,BEAUREGARD PARISH JAIL COMPLEX,22011,Beauregard,county
22013001,BIENVILLE PARISH JAIL,22013,Bienville,county
22015001,BOSSIER CITY JAIL,22015,Bossier,municipal
22015002,BOSSIER PARISH SHERIFFS OFFICE,22015,Bossier,county
22017001,,22017,Caddo,municipal
22017002,CADDO PARISH SHERIFFS OFFICE,22017,Caddo,county
22017003,SHREVEPORT CITY JAIL,22017,Caddo,municipal
22019001,CALCASIEU PARISH SHERIFFS OFFICE,22019,Calcasieu,county
22019002,SULPHUR CITY JAIL,22019,Calcasieu,municipal
22019003,VINTON CITY JAIL,22019,Calcasieu,municipal
22019004,DE QUINCY CITY JAIL,22019,Calcasieu,municipal
22021001,CALDWELL PARISH JAIL,22021,Caldwell,county
22023001,CAMERON PARISH JAIL,22023,Cameron,county
22025001,CATAHOULA PARISH SHERIFFS OFFICE,22025,Catahoula,county
22025002,JONESVILLE TOWN JAIL N.,22025,Catahoula,municipal
22025003,CATAHOULA CORRECTIONAL CENTER,22025,Catahoula,private
22027001,CLAIBORNE DETENTION CENTER,22027,Claiborne,county
22029001,1E+032,22029,Concordia,municipal
22029002,CONCORDIA PARISH SHERIFF'S OFFICE - CONCORDIA PARISH JAIL,22029,Concordia,county
22029003,VIDALIA JAIL,22029,Concordia,municipal
22031001,,22031,DeSoto,municipal
22031002,DE SOTO PARISH DETENTION CENTER,22031,DeSoto,county
22033001,EAST BATON ROUGE PARISH SHERIFFS OFFICE,22033,EastBatonRouge,municipal
22035001,EAST CARROLL PARISH SHERIFFS OFFICE,22035,EastCarroll,county
22037001,E FELICIANA PARISH,22037,EastFeliciana,county
22039001,EVANGELINE PARISH JAIL,22039,Evangeline,county
22039002,VILLE PLATTE CITY JAIL,22039,Evangeline,municipal
22039003,MAMOU CITY JAIL,22039,Evangeline,municipal
22039004,BASILE CITY JAIL,22039,Evangeline,municipal
22041001,FRANKLIN PARISH DETENTION CENTER,22041,Franklin,county
22043001,GRANT PARISH SHERIFF'S OFFICE - DETENTION FACILITY,22043,Grant,county
22045001,CITY JAIL,22045,Iberia,municipal
22045002,IBERIA PARISH SHERIFFS OFFICE,22045,Iberia,county
22047001,IBERVILLE PARISH JAIL,22047,Iberville,county
22049001,JACKSON PARISH CORRECTIONAL CENTER,22049,Jackson,county
22051001,JEFFERSON PARISH SHERIFFS OFFICE,22051,Jefferson,county
22053001,JEFFERSON DAVIS PARISH SHERIFFS OFFICE,22053,JeffersonDavis,county
22053002,JENNINGS CITY JAIL,22053,JeffersonDavis,municipal
22053003,WELSH CITY JAIL,22053,JeffersonDavis,municipal
22055001,LAFAYETTE PARISH,22055,Lafayette,county
22055002,LAFAYETTE PARISH SHERIFFS OFFICE,22055,Lafayette,municipal
22057001,LA FOURCHE PARISH DETENTION CENTER,22057,Lafourche,county
22059001,LA SALLE PARISH JAIL,22059,LaSalle,county
22061001,,22061,Lincoln,municipal
22061002,LINCOLN PARISH SHERIFFS DEPARTMENT,22061,Lincoln,county
22063001,,22063,Livingston,municipal
22063002,LIVINGSTON PARISH SHERIFFS OFFICE,22063,Livingston,county
22065001,MADISON PARISH JAIL,22065,Madison,county
22065002,MADISON CORRECTIONAL CENTER,22065,Madison,private
22067001,MOREHOUSE PARISH SHERIFFS OFFICE,22067,Morehouse,county
22067002,BASTROP CITY JAIL,22067,Morehouse,municipal
22069001,NATCHITOCHES PARISH SHERIFFS OFFICE,22069,Natchitoches,county
22071001,ORLEANS PARISH SHERIFF'S OFFICE,22071,Orleans,municipal
22073001,MONROE CITY JAIL,22073,Ouachita,municipal
22073002,OUACHITA PARISH SHERIFF'S OFFICE - TRANSITIONAL WORK PROGRAM,22073,Ouachita,county
22073003,WEST MONROE CORR. CTR.,22073,Ouachita,municipal
22073004,RICHWOOD CORRECTIONAL CENTER,22073,Ouachita,private
22075001,PLAQUEMINES PARISH,22075,Plaquemines,county
22077001,POINTE COUPEE PARISH DET. CTR.,22077,PointeCoupee,county
22079001,,22079,Rapides,municipal
22079002,CITY JAIL,22079,Rapides,municipal
22079003,RAPIDES PARISH SHERIFFS OFFICE,22079,Rapides,county
22081001,RED RIVER PARISH JAIL,22081,RedRiver,county
22083001,RICHLAND PARISH SHERIFF'S OFFICE,22083,Richland,private
22085001,,22085,Sabine,municipal
22085002,SABINE PARISH,22085,Sabine,county
22087001,ST. BERNARD SHERIFFS OFFICE,22087,StBernard,county
22089001,ST. CHARLES PARISH SHERIFFS OFFICE,22089,StCharles,county
22091001,ST. HELENA PARISH JAIL,22091,StHelena,county
22093001,ST. JAMES PARISH JAIL,22093,StJames,county
22095001,ST. JOHN BAPTIST PARISH,22095,StJohntheBaptist,county
22097001,EUNICE CITY JAIL,22097,StLandry,municipal
22097002,ST. LANDRY PARISH SHERIFFS OFFICE,22097,StLandry,county
22097003,OPELOUSAS CITY JAIL,22097,StLandry,municipal
22099001,ST. MARTIN PARISH SHERIFF'S OFFICE,22099,StMartin,county
22101001,MORGAN CITY JAIL,22101,StMary,municipal
22101002,PATTERSON CITY JAIL,22101,StMary,municipal
22101003,ST. MARY PARISH SHERIFFS OFFICE,22101,StMary,county
22103001,,22103,StTammany,municipal
22103002,SLIDELL CITY JAIL,22103,StTammany,municipal
22103003,ST. TAMMANY PARISH SHERIFFS OFFICE,22103,StTammany,county
22105001,,22105,Tangipahoa,municipal
22105002,HAMMOND CITY JAIL,22105,Tangipahoa,municipal
22105003,TANGIPAHOA PARISH JAIL,22105,Tangipahoa,county
22105004,AMITE CITY JAIL,22105,Tangipahoa,municipal
22107001,TENSAS PARISH JAIL,22107,Tensas,county
22109001,TERREBONNE PARISH,22109,Terrebonne,county
22109002,TERREBONNE PARISH CRIMINAL JUSTICE COMPLEX,22109,Terrebonne,municipal
22111001,UNION PARISH DETENTION CENTER,22111,Union,county
22113001,VERMILLION PARISH LAW ENF. CTR.,22113,Vermilion,county
22113002,ABBEVILLE JAIL,22113,Vermilion,municipal
22115001,LEESVILLE CITY JAIL,22115,Vernon,municipal
22115002,VERNON PARISH,22115,Vernon,county
22117001,BOGALUSA CITY JAIL,22117,Washington,municipal
22117002,WASHINGTON PARISH SHERIFF'S OFFICE,22117,Washington,county
22119001,,22119,Webster,municipal
22119002,WEBSTER PARISH SHERIFFS OFFICE,22119,Webster,county
22121001,WEST BATON ROUGE PARISH JAIL,22121,WestBatonRouge,county
22123001,WEST CARROLL PARISH JAIL,22123,WestCarroll,county
22125001,WEST FELICIANA PARISH JAIL,22125,WestFeliciana,county
22127001,WINN PARISH JAIL,22127,Winn,county
22127002,WINNFIELD CITY JAIL,22127,Winn,municipal
23001001,ANDROSCOGGIN COUNTY JAIL,23001,Androscoggin,county
23003001,AROOSTOOK COUNTY JAIL,23003,Aroostook,county
23005001,,23005,Cumberland,municipal
23005002,CUMBERLAND COUNTY JAIL,23005,Cumberland,county
23007001,FRANKLIN COUNTY JAIL,23007,Franklin,county
23009001,HANCOCK COUNTY JAIL,23009,Hancock,county
23011001,KENNEBEC COUNTY CORRECTIONAL FACILITY,23011,Kennebec,county
23013001,KNOX COUNTY JAIL,23013,Knox,county
23015001,TWO BRIDGES REGIONAL JAIL,23015,Lincoln,county
23017001,OXFORD COUNTY JAIL,23017,Oxford,county
23019001,PENOBSCOT COUNTY JAIL,23019,Penobscot,county
23021001,PISCATAQUIS COUNTY JAIL,23021,Piscataquis,county
23025001,SOMERSET COUNTY CORRECTIONAL FACILITY,23025,Somerset,county
23027001,WALDO COUNTY SHERIFFS OFFICE,23027,Waldo,county
23029001,,23029,Washington,municipal
23029002,WASHINGTON COUNTY JAIL,23029,Washington,county
23031001,YORK COUNTY SHERIFFS OFFICE,23031,York,county
24001001,ALLEGANY COUNTY DET. CTR.,24001,Allegany,county
24003001,ANNE ARUNDEL COUNTY DEPARTMENT OF DETENTION FACILITIES,24003,AnneArundel,county
24005001,BALTIMORE COUNTY DEPARTMENT OF CORRECTIONS,24005,Baltimore,county
24009001,CALVERT COUNTY DETENTION CENTER,24009,Calvert,county
24011001,CAROLINE COUNTY DETENTION CENTER,24011,Caroline,county
24013001,CARROLL COUNTY SHERIFFS OFFICE,24013,Carroll,county
24015001,CECIL COUNTY DETENTION CENTER,24015,Cecil,county
24017001,CHARLES COUNTY DETENTION CENTER,24017,Charles,county
24019001,DORCHESTER COUNTY DET. CTR.,24019,Dorchester,county
24021001,FREDERICK COUNTY SHERIFF'S OFFICE CORRECTIONS BUREAU,24021,Frederick,county
24023001,GARRETT COUNTY JAIL,24023,Garrett,county
24025001,HARFORD COUNTY DET. CTR.,24025,Harford,county
24027001,HOWARD COUNTY DEPARTMENT OF CORRECTION,24027,Howard,county
24029001,KENT COUNTY DET. CTR.,24029,Kent,county
24031001,MONTGOMERY COUNTY DEPARTMENT OF CORRECTION AND REHABILITATION,24031,Montgomery,county
24033001,PRINCE GEORGE'S COUNTY DEPARTMENT OF CORRECTIONS,24033,PrinceGeorges,county
24035001,QUEEN ANNES COUNTY DET. CTR.,24035,QueenAnnes,county
24037001,ST. MARYS COUNTY DETENTION CENTER,24037,StMarys,county
24039001,SOMERSET COUNTY DET. CTR.,24039,Somerset,county
24041001,TALBOT COUNTY DETENTION CENTER,24041,Talbot,county
24043001,WASHINGTON COUNTY SHERIFFS OFFICE,24043,Washington,county
24045001,WICOMICO COUNTY DEPARTMENT OF CORRECTIONS,24045,Wicomico,county
24047001,WORCESTER COUNTY JAIL,24047,Worcester,county
24510001,BALTIMORE PRETRIAL COMPLEX,24510,BaltimoreCity,municipal
25001001,BARNSTABLE COUNTY SHERIFFS OFFICE,25001,Barnstable,county
25003001,BERKSHIRE COUNTY SHERIFFS OFFICE,25003,Berkshire,county
25005001,BRISTOL COUNTY SHERIFFS OFFICE,25005,Bristol,county
25007001,DUKES COUNTY JAIL & HOUSE OF CORRECTION,25007,Dukes,county
25009001,ESSEX COUNTY SHERIFF'S DEPARTMENT,25009,Essex,county
25011001,FRANKLIN COUNTY JAIL & HOUSE OF CORR.,25011,Franklin,county
25013001,HAMPDEN COUNTY CORRECTIONAL CENTER,25013,Hampden,county
25015001,HAMPSHIRE COUNTY SHERIFFS OFFICE,25015,Hampshire,county
25017001,,25017,Middlesex,municipal
25017002,MIDDLESEX SHERIFF'S OFFICE,25017,Middlesex,county
25021001,NORFOLK SHERIFF'S OFFICE,25021,Norfolk,county
25023001,PLYMOUTH COUNTY SHERIFFS DEPARTMENT,25023,Plymouth,county
25025001,SUFFOLK COUNTY SHERIFF'S DEPARTMENT - NASHUA STREET JAIL,25025,Suffolk,municipal
25027001,WORCESTER COUNTY SHERIFFS OFFICE,25027,Worcester,county
26001001,ALCONA COUNTY JAIL,26001,Alcona,county
26003001,AUTAUGA METRO JAIL,26003,Alger,county
26005001,ALLEGAN COUNTY JAIL,26005,Allegan,county
26007001,ALPENA COUNTY JAIL,26007,Alpena,county
26009001,ANTRIM COUNTY JAIL,26009,Antrim,county
26011001,ARENAC COUNTY JAIL,26011,Arenac,county
26013001,,26013,Baraga,county
26015001,BARRY COUNTY JAIL,26015,Barry,county
26017001,BAY COUNTY SHERIFFS OFFICE,26017,Bay,county
26019001,BENZIE COUNTY JAIL,26019,Benzie,county
26021001,BERRIEN COUNTY SHERIFF'S OFFICE,26021,Berrien,county
26023001,BRANCH COUNTY JAIL,26023,Branch,county
26025001,CALHOUN COUNTY SHERIFFS OFFICE,26025,Calhoun,county
26027001,CASS COUNTY JAIL,26027,Cass,county
26029001,CHARLEVOIX COUNTY JAIL,26029,Charlevoix,county
26031001,CHEBOYGAN COUNTY SHERIFFS OFFICE,26031,Cheboygan,county
26033001,CHIPPEWA COUNTY JAIL,26033,Chippewa,county
26035001,CLARE COUNTY JAIL,26035,Clare,county
26037001,CLINTON COUNTY SHERIFFS OFFICE,26037,Clinton,county
26039001,CRAWFORD COUNTY JAIL,26039,Crawford,county
26041001,DELTA COUNTY JAIL,26041,Delta,county
26043001,DICKINSON COUNTY SHERIFFS OFFICE,26043,Dickinson,county
26045001,EATON COUNTY JAIL,26045,Eaton,county
26047001,EMMET COUNTY JAIL,26047,Emmet,county
26049001,,26049,Genesee,municipal
26049002,GENESEE COUNTY SHERIFFS OFFICE,26049,Genesee,county
26051001,GLADWIN COUNTY JAIL,26051,Gladwin,county
26053001,GOGEBIC COUNTY JAIL,26053,Gogebic,county
26055001,GRAND TRAVERSE COUNTY SHERIFFS OFFICE,26055,GrandTraverse,county
26057001,GRATIOT COUNTY CORRECTIONAL FACILITY,26057,Gratiot,county
26059001,HILLSDALE COUNTY JAIL,26059,Hillsdale,county
26061001,HOUGHTON COUNTY JAIL,26061,Houghton,county
26063001,HURON COUNTY JAIL,26063,Huron,county
26065001,,26065,Ingham,municipal
26065002,INGHAM COUNTY SHERIFFS OFFICE,26065,Ingham,county
26067001,IONIA COUNTY JAIL,26067,Ionia,county
26069001,IOSCO COUNTY JAIL,26069,Iosco,county
26071001,IRON COUNTY JAIL,26071,Iron,county
26073001,ISABELLA COUNTY JAIL,26073,Isabella,county
26075001,JACKSON COUNTY JAIL,26075,Jackson,county
26077001,,26077,Kalamazoo,municipal
26077002,KALAMAZOO COUNTY SHERIFF'S OFFICE JAIL,26077,Kalamazoo,county
26079001,KALKASKA COUNTY CORR. FACILITY,26079,Kalkaska,county
26081001,KENT COUNTY SHERIFF'S DEPARTMENT,26081,Kent,county
26083001,KEWEENAW COUNTY JAIL,26083,Keweenaw,county
26085001,LAKE COUNTY JAIL,26085,Lake,county
26087001,LAPEER COUNTY SHERIFF'S OFFICE JAIL,26087,Lapeer,county
26089001,LEELANAU COUNTY JAIL,26089,Leelanau,county
26091001,LENAWEE COUNTY JAIL,26091,Lenawee,county
26093001,LIVINGSTON COUNTY JAIL,26093,Livingston,county
26097001,MACKINAC COUNTY JAIL,26097,Mackinac,county
26099001,,26099,Macomb,municipal
26099002,MACOMB COUNTY SHERIFF'S OFFICE,26099,Macomb,county
26101001,MANISTEE COUNTY JAIL,26101,Manistee,county
26103001,MARQUETTE COUNTY JAIL,26103,Marquette,county
26105001,MASON COUNTY JAIL,26105,Mason,county
26107001,MECOSTA COUNTY JAIL,26107,Mecosta,county
26109001,MENOMINEE COUNTY JAIL,26109,Menominee,county
26111001,MIDLAND COUNTY JAIL,26111,Midland,county
26113001,MISSAUKEE COUNTY JAIL,26113,Missaukee,county
26115001,MONROE COUNTY JAIL,26115,Monroe,county
26117001,MONTCALM COUNTY JAIL,26117,Montcalm,county
26119001,MONTMORENCY COUNTY JAIL,26119,Montmorency,county
26121001,MUSKEGON COUNTY SHERIFF'S OFFICE,26121,Muskegon,county
26123001,NEWAYGO COUNTY JAIL,26123,Newaygo,county
26125001,,26125,Oakland,municipal
26125002,,26125,Oakland,municipal
26125003,,26125,Oakland,municipal
26125004,OAKLAND COUNTY SHERIFFS OFFICE,26125,Oakland,county
26127001,OCEANA COUNTY JAIL,26127,Oceana,county
26129001,OGEMAW COUNTY CORRECTION FACILITY,26129,Ogemaw,county
26131001,ONTONAGON COUNTY JAIL,26131,Ontonagon,county
26133001,OSCEOLA COUNTY JAIL,26133,Osceola,county
26135001,,26135,Oscoda,county
26137001,OTSEGO COUNTY JAIL,26137,Otsego,county
26139001,OTTAWA COUNTY SHERIFFS OFFICE,26139,Ottawa,county
26141001,PRESQUE ISLE COUNTY JAIL,26141,PresqueIsle,county
26143001,ROSCOMMON COUNTY SHERIFFS OFFICE,26143,Roscommon,county
26145001,,26145,Saginaw,municipal
26145002,SAGINAW COUNTY SHERIFFS OFFICE,26145,Saginaw,county
26147001,ST. CLAIR COUNTY SHERIFFS OFFICE,26147,StClair,county
26149001,ST. JOSEPH COUNTY JAIL,26149,StJoseph,county
26151001,SANILAC COUNTY JAIL,26151,Sanilac,county
26153001,SCHOOLCRAFT COUNTY JAIL,26153,Schoolcraft,county
26155001,SHIAWASSEE COUNTY SHERIFFS OFFICE,26155,Shiawassee,county
26157001,TUSCOLA COUNTY JAIL,26157,Tuscola,county
26159001,VAN BUREN COUNTY JAIL,26159,VanBuren,county
26161001,WASHTENAW COUNTY SHERIFF'S OFFICE JAIL,26161,Washtenaw,county
26163001,,26163,Wayne,municipal
26163002,,26163,Wayne,municipal
26163003,,26163,Wayne,municipal
26163004,,26163,Wayne,municipal
26163005,,26163,Wayne,municipal
26163006,LINCOLN PARK JAIL,26163,Wayne,municipal
26163007,WAYNE COUNTY SHERIFFS OFFICE,26163,Wayne,county
26163008,,26163,Wayne,municipal
26163009,,26163,Wayne,municipal
26163010,FLAT ROCK JAIL,26163,Wayne,municipal
26163011,TRENTON CITY JAIL,26163,Wayne,municipal
26165001,WEXFORD COUNTY SHERIFF'S DEPT. JAIL,26165,Wexford,county
27001001,AITKIN COUNTY JAIL,27001,Aitkin,county
27003001,,27003,Anoka,municipal
27003002,,27003,Anoka,municipal
27003003,ANOKA COUNTY WORK RELEASE,27003,Anoka,county
27005001,BECKER COUNTY,27005,Becker,county
27007001,BELTRAMI COUNTY JAIL,27007,Beltrami,county
27009001,BENTON COUNTY JAIL,27009,Benton,county
27013001,BLUE EARTH COUNTY SHERIFF'S OFFICE,27013,BlueEarth,county
27015001,BROWN COUNTY JAIL,27015,Brown,county
27017001,CARLTON COUNTY JAIL,27017,Carlton,county
27019001,CARVER COUNTY JAIL,27019,Carver,county
27021001,CASS COUNTY DETENTION CENTER,27021,Cass,county
27023001,CHIPPEWA COUNTY JAIL,27023,Chippewa,county
27025001,CHISAGO COUNTY JAIL,27025,Chisago,county
27027001,CLAY COUNTY JAIL,27027,Clay,county
27029001,CLEARWATER COUNTY JAIL,27029,Clearwater,county
27031001,COOK COUNTY JAIL,27031,Cook,county
27033001,COTTONWOOD COUNTY JAIL,27033,Cottonwood,county
27035001,,27035,CrowWing,municipal
27035002,CROW WING COUNTY JAIL,27035,CrowWing,county
27037001,DAKOTA COUNTY JAIL,27037,Dakota,county
27041001,DOUGLAS COUNTY JAIL,27041,Douglas,county
27043001,FARIBAULT COUNTY JAIL,27043,Faribault,county
27045001,FILLMORE COUNTY JAIL,27045,Fillmore,county
27047001,FREEBORN COUNTY JAIL,27047,Freeborn,county
27049001,GOODHUE COUNTY ADULT DETENTION CENTER,27049,Goodhue,county
27053001,,27053,Hennepin,municipal
27053002,,27053,Hennepin,municipal
27053003,HENNEPIN COUNTY ADULT CORRECTIONS,27053,Hennepin,county
27055001,HOUSTON COUNTY JAIL,27055,Houston,county
27057001,HUBBARD COUNTY JAIL,27057,Hubbard,county
27059001,ISANTI COUNTY JAIL,27059,Isanti,county
27061001,ITASCA COUNTY JAIL,27061,Itasca,county
27063001,JACKSON COUNTY JAIL,27063,Jackson,county
27065001,KANABEC COUNTY JAIL,27065,Kanabec,county
27067001,KANDIYOHI COUNTY JAIL,27067,Kandiyohi,county
27069001,KITTSON COUNTY SHERIFFS DEPARTMENT,27069,Kittson,county
27071001,KOOCHICHING COUNTY LAW ENFORCEMENT CTR.,27071,Koochiching,county
27073001,LAC QUI PARLE COUNTY JAIL,27073,LacquiParle,county
27075001,LAKE COUNTY JAIL,27075,Lake,county
27077001,LAKE OF THE WOODS COUNTY JAIL,27077,LakeoftheWoods,county
27079001,LE SUEUR COUNTY JAIL,27079,LeSueur,county
27081001,LINCOLN COUNTY JAIL,27081,Lincoln,county
27083001,,27083,Lyon,municipal
27083002,LYON COUNTY JAIL,27083,Lyon,county
27085001,MCLEOD COUNTY SHERIFFS OFFICE,27085,McLeod,county
27087001,MAHNOMEN COUNTY JAIL,27087,Mahnomen,county
27089001,MARSHALL COUNTY LAW ENFORCEMENT CTR.,27089,Marshall,county
27091001,MARTIN COUNTY JAIL,27091,Martin,county
27093001,MEEKER COUNTY SHERIFFS OFFICE,27093,Meeker,county
27095001,MILLE LACS COUNTY JAIL,27095,MilleLacs,county
